filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
FAT54077_05dfcd85_9.fast5	07d1a44b-2998-457d-b8b0-ed6d3b77387b	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	482	4	2354.772250	1.610000	1288	TRUE	2354.861000	1217	1.521250	510	10.079651	2.788738	90.854324	11.887482	90.854324	11.887482
FAT54077_05dfcd85_9.fast5	6924a5d1-95fe-448f-b0b1-66d64599ffe3	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	435	4	2510.532750	1.655000	1324	TRUE	2510.709000	1183	1.478750	509	11.741641	2.840087	95.779144	12.227124	95.779144	12.227124
FAT54077_05dfcd85_9.fast5	0b3a9107-e7a6-4cc5-b702-6c8690bb1aad	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	294	2	2330.632750	1.732250	1385	TRUE	2330.661500	1362	1.703500	520	9.199896	2.718904	89.495758	10.868555	89.495758	10.868555
FAT54077_05dfcd85_9.fast5	ea54edf8-63ab-4b7b-88b9-08839252326e	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	49	3	2335.944000	1.487250	1189	TRUE	2335.959000	1177	1.472250	511	10.752343	2.823782	91.873253	11.717661	91.873253	11.717661
FAT54077_05dfcd85_9.fast5	76c8813f-f625-4559-8f19-1ec9e9e67b81	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	95	1	2472.170250	5.266750	4213	TRUE	2472.339000	4078	5.098000	1724	11.662992	2.869205	88.816475	11.378018	88.816475	11.378018
FAT54077_05dfcd85_9.fast5	e28e5d1e-60ca-4d24-8c67-85a2eac152fc	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	381	1	2420.016500	6.349000	5079	TRUE	2420.062750	5042	6.302750	2175	12.417589	2.894349	89.156113	12.396946	89.156113	12.396946
FAT54077_05dfcd85_9.fast5	57798fc0-0cda-47f9-8c8c-25f0cdda60fa	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	43	3	2408.129000	2.023750	1619	TRUE	2408.129000	1619	2.023750	578	8.694022	2.580880	88.646652	10.698734	88.646652	10.698734
FAT54077_05dfcd85_9.fast5	a2a7051d-00e0-41e2-a869-89186d4190d7	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	489	4	2372.054500	2.201000	1760	FALSE	2372.079500	1740	2.176000	683	5.149980	2.461740	63.343296	10.359092	63.343296	10.359092
FAT54077_05dfcd85_9.fast5	ab4f4d82-0a1b-468b-8e12-ea83091daeed	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	121	4	2457.681250	3.832750	3066	FALSE	2457.715000	3039	3.799000	1028	7.480517	2.528935	90.854324	11.717661	90.854324	11.717661
FAT54077_05dfcd85_9.fast5	b4b92592-a586-4670-9fc4-99ebbf6f6b3e	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	417	2	2375.687500	1.576500	1261	FALSE	2375.772500	1193	1.491500	506	4.740552	2.476849	92.892181	9.509986	92.892181	9.509986
FAT54077_05dfcd85_9.fast5	164c3024-22df-43ee-98a0-9b61b139338c	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	57	3	2397.056750	2.707000	2165	FALSE	2397.359250	1923	2.404500	908	7.220612	2.770827	90.514687	11.717661	90.514687	11.717661
FAT54077_05dfcd85_9.fast5	415d17f2-5eb1-44af-b0ae-ce5abc0a2eaa	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	297	2	2420.775250	1.697000	1357	TRUE	2420.819000	1322	1.653250	503	11.747895	2.735593	96.967888	12.057303	96.967888	12.057303
FAT54077_05dfcd85_9.fast5	314d8292-4aaa-406d-86ad-90a5ddf55cac	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	126	3	2459.739250	1.403000	1122	TRUE	2459.760500	1105	1.381750	519	8.168769	2.815091	87.457901	11.378018	87.457901	11.378018
FAT54077_05dfcd85_9.fast5	4d7bf413-52fb-4d72-8a9c-626862f4f10c	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	46	3	2459.534750	1.217750	974	TRUE	2459.579750	938	1.172750	448	9.685310	2.887388	93.231827	12.057303	93.231827	12.057303
FAT54077_05dfcd85_9.fast5	847782dc-4542-4860-8a95-426f8db51cd4	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	35	1	2394.812000	3.462500	2770	TRUE	2394.859500	2732	3.415000	1150	12.492811	2.884530	91.533615	11.717661	91.533615	11.717661
FAT54077_05dfcd85_9.fast5	4de20a39-98c9-4e8d-961d-b5e01218ee66	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	45	2	2364.647750	3.185750	2548	TRUE	2364.845250	2390	2.988250	1087	10.443366	2.916907	89.835403	11.208198	89.835403	11.208198
FAT54077_05dfcd85_9.fast5	847f3456-78c8-46c9-afa7-d435558f2824	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	306	3	2495.570750	1.744250	1395	TRUE	2495.630750	1347	1.684250	524	9.847040	2.730604	102.402168	12.396946	102.402168	12.396946
FAT54077_05dfcd85_9.fast5	c22e5d15-f153-4e5d-8f89-e14f8b1b8f3b	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	93	4	2491.939250	3.337250	2669	TRUE	2491.964250	2649	3.312250	1126	11.310293	2.870922	88.307007	11.547840	88.307007	11.547840
FAT54077_05dfcd85_9.fast5	68592e56-8429-4e37-b746-a923c80ad7ca	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	78	2	2459.414500	3.024000	2419	TRUE	2459.452000	2389	2.986500	1088	10.526692	2.889999	88.646652	12.227124	88.646652	12.227124
FAT54077_05dfcd85_9.fast5	739f24ce-c185-4dcf-ab50-d4e31c14cca1	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	229	1	2448.063750	1.684250	1347	TRUE	2448.153750	1275	1.594250	503	8.573905	2.676211	131.951050	12.736588	131.951050	12.736588
FAT54077_05dfcd85_9.fast5	50c04a56-7295-4a42-bbbb-1c39ec9e6da9	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	126	3	2470.685000	1.399750	1119	TRUE	2470.762500	1057	1.322250	516	8.814821	2.870121	88.816475	11.887482	88.816475	11.887482
FAT54077_05dfcd85_9.fast5	9b3f5b21-94a2-4369-8fba-646853619e07	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	323	4	2347.411500	1.379500	1103	TRUE	2347.436500	1083	1.354500	450	11.769590	2.801397	95.779144	11.547840	95.779144	11.547840
FAT54077_05dfcd85_9.fast5	c348d881-2cd6-4f60-a8f0-458f9022a7c1	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	37	4	2418.168250	4.476750	3581	TRUE	2418.443250	3361	4.201750	1433	10.765132	2.833310	85.589874	10.528913	85.589874	10.528913
FAT54077_05dfcd85_9.fast5	62079232-d16b-4315-8b36-b72b7c991dc7	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	243	3	2323.942750	2.693750	2155	FALSE	2324.084000	2042	2.552500	1125	6.767433	2.945394	95.948959	10.698734	95.948959	10.698734
FAT54077_05dfcd85_9.fast5	4ca1c9b1-b7d0-435e-8b5e-ea68c266239a	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	36	1	2470.591250	1.763500	1410	TRUE	2470.653750	1360	1.701000	535	11.763080	2.791870	89.495758	11.038376	89.495758	11.038376
FAT54077_05dfcd85_9.fast5	f74a9f50-7f94-4e99-b2db-3bea04dab3ab	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	150	3	2436.511750	1.463000	1170	TRUE	2436.571750	1122	1.403000	457	12.389770	2.795171	91.703430	11.547840	91.703430	11.547840
FAT54077_05dfcd85_9.fast5	71c7fc4a-5b38-4f4e-b780-ea9dfea8d9c4	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	441	4	2370.989500	4.680250	3744	FALSE	2371.075750	3675	4.594000	738	5.020599	2.225271	80.834877	11.038376	80.834877	11.038376
FAT54077_05dfcd85_9.fast5	92b91973-7490-4a3f-82cd-79b361b4799a	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	182	2	2380.905000	1.654500	1323	TRUE	2381.013750	1236	1.545750	520	10.507028	2.804716	92.722359	10.868555	92.722359	10.868555
FAT54077_05dfcd85_9.fast5	bd9b3cc2-88d0-49a4-ac31-7bb7ce60abc0	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	38	3	2330.123000	1.478500	1182	FALSE	2330.269250	1065	1.332250	470	5.254652	2.563065	91.703430	10.698734	91.703430	10.698734
FAT54077_05dfcd85_9.fast5	1c4d2de0-aec0-4a1f-b214-0b7d5bb447d2	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	36	1	2512.655750	3.311500	2649	TRUE	2512.719500	2598	3.247750	1110	11.309472	2.871308	89.156113	11.717661	89.156113	11.717661
FAT54077_05dfcd85_9.fast5	b28df1b5-7baf-408f-9b2a-531bd003b5eb	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	239	1	2461.587750	1.334000	1067	TRUE	2461.644000	1022	1.277750	454	10.361295	2.830225	98.156639	10.868555	98.156639	10.868555
FAT54077_05dfcd85_9.fast5	775a18f4-8c6e-47da-a6bd-4eabdaa546c9	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	121	4	2520.855000	4.437250	3549	TRUE	2520.885000	3525	4.407250	1604	10.110514	2.884909	91.533615	11.208198	91.533615	11.208198
FAT54077_05dfcd85_9.fast5	413310f0-9d44-44f3-bfdf-95d0db13988a	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	377	4	2429.453250	1.817750	1454	TRUE	2429.603250	1334	1.667750	531	11.477565	2.774884	86.778618	12.396946	86.778618	12.396946
FAT54077_05dfcd85_9.fast5	7634228a-8bd7-4f61-afa9-9de312360cbc	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	321	1	2394.622000	1.567000	1253	TRUE	2394.638250	1240	1.550750	522	11.409107	2.804873	97.986816	12.396946	97.986816	12.396946
FAT54077_05dfcd85_9.fast5	7d9e9cdc-9f5a-4e1e-bca5-5fabfebcb525	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	491	4	2419.520250	1.122000	897	TRUE	2419.547750	875	1.094500	460	8.502150	2.976533	95.609322	11.208198	95.609322	11.208198
FAT54077_05dfcd85_9.fast5	2705df15-bc5f-4073-96ef-67e4ae2013a6	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	208	4	2445.067250	2.060750	1648	FALSE	2445.086000	1633	2.042000	871	7.072084	2.812539	90.175041	11.547840	90.175041	11.547840
FAT54077_05dfcd85_9.fast5	9a09c024-40f4-4e51-b4cc-dc3e64c333a2	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	428	1	2469.687750	1.530250	1224	TRUE	2469.810250	1126	1.407750	521	10.351954	2.852826	97.307533	12.227124	97.307533	12.227124
FAT54077_05dfcd85_9.fast5	2a8b4028-4335-4295-b645-78a9562b06f8	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	292	1	2525.344500	1.848000	1478	TRUE	2525.507000	1348	1.685500	530	13.202486	2.803413	96.798065	12.566767	96.798065	12.566767
FAT54077_05dfcd85_9.fast5	d7be427b-1a62-40f0-b423-ffc3cf75c8d5	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	213	1	2394.166250	1.458500	1166	TRUE	2394.228750	1116	1.396000	450	11.182969	2.778833	100.194489	11.378018	100.194489	11.378018
FAT54077_05dfcd85_9.fast5	8b1d02db-b065-4c69-a8cd-92c860e3d53d	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	459	1	2382.312000	1.660250	1328	TRUE	2382.420750	1241	1.551500	497	11.646834	2.758556	88.816475	12.396946	88.816475	12.396946
FAT54077_05dfcd85_9.fast5	68fce414-b006-4b73-9816-0d1294e9d0fb	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	60	2	2471.459250	1.270000	1016	FALSE	2471.465500	1011	1.263750	421	5.568531	2.536594	75.400604	10.698734	75.400604	10.698734
FAT54077_05dfcd85_9.fast5	fc4b45f8-a18c-4f41-b37b-6050d61aa935	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	126	3	2462.777500	1.339250	1071	FALSE	2462.860000	1005	1.256750	493	6.955721	2.769412	90.005219	10.189270	90.005219	10.189270
FAT54077_05dfcd85_9.fast5	134091ce-7085-4575-9736-5a4bb564e4be	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	419	3	2334.569500	2.136750	1709	TRUE	2334.709500	1597	1.996750	716	8.301945	2.752954	92.382721	11.378018	92.382721	11.378018
FAT54077_05dfcd85_9.fast5	e3508513-5553-4668-afff-043409c45c35	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	33	1	2423.492250	1.920750	1536	FALSE	2423.924750	1190	1.488250	557	5.631975	2.570985	84.061478	12.227124	84.061478	12.227124
FAT54077_05dfcd85_9.fast5	01622c99-37cf-4927-85ca-6df208705fa1	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	33	1	2398.414750	2.757750	2206	FALSE	2398.481000	2153	2.691500	915	5.111682	2.556535	81.004700	11.378018	81.004700	11.378018
FAT54077_05dfcd85_9.fast5	2f351c21-7ea2-4f5d-8000-34ed12964f25	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	18	2	2504.673500	1.502750	1202	TRUE	2504.719750	1165	1.456500	542	11.167673	2.899596	98.156639	11.378018	98.156639	11.378018
FAT54077_05dfcd85_9.fast5	7a616fa8-e60f-4212-a6bf-e89b3c330bb1	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	8	2	2500.936500	0.779250	623	FALSE	2501.007750	566	0.708000	291	4.549799	2.551967	85.420052	9.679807	85.420052	9.679807
FAT54077_05dfcd85_9.fast5	a0358711-eb18-4fb2-ae04-dc030a3a6cf4	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	49	3	2330.536000	1.385000	1108	TRUE	2330.607250	1051	1.313750	447	12.539720	2.871077	92.722359	10.868555	92.722359	10.868555
FAT54077_05dfcd85_9.fast5	368e3267-7ef2-4a4d-af3c-fddda12bad6b	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	433	2	2486.497750	1.912250	1529	FALSE	2486.551500	1486	1.858500	508	7.799566	2.555231	91.193970	10.359092	91.193970	10.359092
FAT54077_05dfcd85_9.fast5	14d0fbd2-efd1-41ec-b932-282bbc57cd2a	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	492	2	2333.373500	2.507750	2006	FALSE	2333.417250	1971	2.464000	926	4.296269	2.477474	81.853806	10.189270	81.853806	10.189270
FAT54077_05dfcd85_9.fast5	1cd15f7a-f903-4d0a-928a-b1f18cd96668	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	159	2	2342.957250	1.750750	1400	TRUE	2342.994750	1370	1.713250	525	10.940123	2.710895	88.986298	12.057303	88.986298	12.057303
FAT54077_05dfcd85_9.fast5	97f0d06f-b22f-48b2-aa7e-6044b695de18	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	37	4	2422.737000	3.265500	2612	TRUE	2422.972000	2424	3.030500	1089	9.343242	2.865134	85.929512	11.038376	85.929512	11.038376
FAT54077_05dfcd85_9.fast5	6b78ee26-e6b0-4dd8-bdc6-09fb97c0968f	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	354	2	2472.314500	1.139750	911	FALSE	2472.379500	859	1.074750	408	6.344762	2.638173	94.420570	11.038376	94.420570	11.038376
FAT54077_05dfcd85_9.fast5	0a98784e-a15b-4a55-9c10-3314f9886f7a	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	36	1	2359.752000	1.272500	1018	TRUE	2359.772000	1002	1.252500	496	9.964223	2.904008	90.175041	11.547840	90.175041	11.547840
FAT54077_05dfcd85_9.fast5	6eaa4ea5-1441-4503-9c51-54fd5e4c4b14	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	126	3	2360.866500	3.346500	2677	TRUE	2360.902750	2648	3.310250	1137	10.943725	2.881806	87.457901	11.717661	87.457901	11.717661
FAT54077_05dfcd85_9.fast5	d967b9b5-f564-4b72-b911-30eae8d7e545	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	54	2	2456.236000	1.563750	1251	TRUE	2456.443500	1085	1.356250	458	14.053130	2.852027	98.326462	11.378018	98.326462	11.378018
FAT54077_05dfcd85_9.fast5	4e10b8a2-4baf-4e50-a87e-d8d310971f27	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	47	3	2513.423250	3.618250	2894	TRUE	2513.673250	2694	3.368250	1094	12.448855	2.844922	102.402168	12.396946	102.402168	12.396946
FAT54077_05dfcd85_9.fast5	d4531437-e636-463d-aa95-a6c0215671d8	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	79	4	2376.393000	1.585750	1268	TRUE	2376.471750	1205	1.507000	522	8.460773	2.756704	94.930038	11.887482	94.930038	11.887482
FAT54077_05dfcd85_9.fast5	511e6b73-78e2-4a41-9c89-1fb36c8195fe	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	106	2	2425.102750	3.640750	2912	TRUE	2425.102750	2912	3.640750	1207	11.410941	2.838603	90.684509	12.227124	90.684509	12.227124
FAT54077_05dfcd85_9.fast5	18f54b3e-d90d-4a1d-ae1a-1c52066ac1e6	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	293	4	2429.526500	3.259000	2607	TRUE	2429.559000	2581	3.226500	1080	12.575024	2.887187	88.646652	11.887482	88.646652	11.887482
FAT54077_05dfcd85_9.fast5	e3fe751c-3686-4ce4-a828-b42a6f54e77c	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	11	1	2508.098250	1.461750	1169	TRUE	2508.172000	1110	1.388000	533	10.379262	2.864335	92.212898	11.378018	92.212898	11.378018
FAT54077_05dfcd85_9.fast5	a78f3b65-a30b-4982-8216-10ca86853b50	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	221	4	2396.787750	2.609500	2087	TRUE	2396.840250	2045	2.557000	936	8.696083	2.840266	96.458427	12.906409	96.458427	12.906409
FAT54077_05dfcd85_9.fast5	12641328-6596-4eb3-a5b2-cf46808ba58e	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	355	1	2516.756250	3.384000	2707	TRUE	2516.842500	2638	3.297750	1147	13.245171	2.917948	89.835403	12.057303	89.835403	12.057303
FAT54077_05dfcd85_9.fast5	f454e732-a20b-4727-89ea-2b515a0018fb	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	483	1	2463.178500	1.469750	1175	TRUE	2463.199750	1158	1.448500	517	10.621437	2.839739	93.401642	10.528913	93.401642	10.528913
FAT54077_05dfcd85_9.fast5	301f41ec-5323-4c2c-8156-c959c449a374	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	323	4	2332.588750	2.648500	2118	TRUE	2332.641250	2076	2.596000	899	12.202619	2.932668	95.609322	11.717661	95.609322	11.717661
FAT54077_05dfcd85_9.fast5	231bddb0-f420-4261-b67e-a3033deb597a	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	452	4	2522.351750	1.448250	1158	TRUE	2522.454250	1076	1.345750	512	10.030982	2.877660	99.515205	11.378018	99.515205	11.378018
FAT54077_05dfcd85_9.fast5	e7f4d5cb-5ea5-41ce-bdb0-48b95f12a0a4	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	293	4	2386.642250	2.316750	1853	TRUE	2386.721000	1790	2.238000	723	11.702700	2.800618	88.307007	11.717661	88.307007	11.717661
FAT54077_05dfcd85_9.fast5	eeb684a0-c100-4c6a-a171-584922cc3de3	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	41	4	2397.918250	1.677000	1341	TRUE	2398.119500	1180	1.475750	517	11.082949	2.848215	90.684509	12.396946	90.684509	12.396946
FAT54077_05dfcd85_9.fast5	5633ea51-391a-4dd1-80f3-946264ced211	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	48	3	2442.463000	1.355750	1084	TRUE	2442.501750	1053	1.317000	351	9.949443	2.619422	95.609322	12.227124	95.609322	12.227124
FAT54077_05dfcd85_9.fast5	1b20e55e-035c-4e7b-a496-5dab37db69a0	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	250	3	2369.282000	1.707750	1366	TRUE	2369.357000	1306	1.632750	581	10.396239	2.853666	92.552536	12.227124	92.552536	12.227124
FAT54077_05dfcd85_9.fast5	2d38bed8-b814-4572-8b22-e92e440622d8	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	311	3	2485.410000	1.278500	1022	TRUE	2485.458750	983	1.229750	449	9.358925	2.795398	87.288086	12.057303	87.288086	12.057303
FAT54077_05dfcd85_9.fast5	3d0c2890-a2a1-4b73-9d85-e4e28120169d	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	79	4	2327.184250	1.486000	1188	TRUE	2327.308000	1089	1.362250	508	8.787834	2.856882	97.307533	10.359092	97.307533	10.359092
FAT54077_05dfcd85_9.fast5	818dccdc-a2b3-4fd5-9655-3f616cb52800	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	49	3	2364.090500	1.547500	1238	TRUE	2364.131750	1205	1.506250	524	12.157686	2.844692	91.024147	12.396946	91.024147	12.396946
FAT54077_05dfcd85_9.fast5	abdca49e-141c-47d5-8b90-4ec44eb1f8e8	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	124	3	2332.467500	1.633500	1306	TRUE	2332.497500	1282	1.603500	517	13.570729	2.840982	87.797546	11.378018	87.797546	11.378018
FAT54077_05dfcd85_9.fast5	c37fd798-3fbb-4ec2-ac01-a7fedf72487c	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	112	2	2503.203000	1.426000	1140	TRUE	2503.259250	1095	1.369750	523	8.261154	2.843515	90.684509	11.378018	90.684509	11.378018
FAT54077_05dfcd85_9.fast5	4cadb5c7-81e3-4a0d-8ec7-caeafca9f96c	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	94	1	2363.615750	1.830000	1464	TRUE	2363.679500	1413	1.766250	550	10.380543	2.714931	87.288086	11.887482	87.288086	11.887482
FAT54077_05dfcd85_9.fast5	2ca76f4a-8020-4e71-b54a-3dc36b995e94	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	49	3	2393.656250	1.661500	1329	TRUE	2393.717500	1280	1.600250	541	10.825141	2.811877	90.005219	12.227124	90.005219	12.227124
FAT54077_05dfcd85_9.fast5	4821380b-8dd9-4120-81f2-d807dc313cac	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	510	4	2394.669500	1.517750	1214	TRUE	2394.717000	1176	1.470250	504	10.605840	2.850855	103.081451	10.698734	103.081451	10.698734
FAT54077_05dfcd85_9.fast5	802648b1-f47d-45e3-ba53-cbfe4e512db5	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	61	1	2489.883750	1.297750	1038	TRUE	2489.946250	988	1.235250	456	9.579517	2.832820	111.742332	11.547840	111.742332	11.547840
FAT54077_05dfcd85_9.fast5	6a2b9df4-6f98-4dbd-947b-2b5d6d9c7029	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	43	3	2518.149000	1.677250	1341	TRUE	2518.265250	1248	1.561000	481	12.011478	2.733583	88.137192	12.906409	88.137192	12.906409
FAT54077_05dfcd85_9.fast5	8084da25-d63a-4c74-af87-0fe24a721cc1	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	420	1	2523.534250	2.203000	1762	TRUE	2523.669250	1654	2.068000	782	8.634681	2.863528	102.741806	11.717661	102.741806	11.717661
FAT54077_05dfcd85_9.fast5	f0b645c0-e2f3-4b75-9f5a-4307b0ccd1ee	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	498	4	2464.443000	1.111750	889	TRUE	2464.464250	872	1.090500	370	12.035585	2.844530	101.213417	11.208198	101.213417	11.208198
FAT54077_05dfcd85_9.fast5	37cb0c2f-cc7e-4c2d-bd58-c8dc4199b940	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	425	1	2492.110500	1.780500	1424	TRUE	2492.166750	1379	1.724250	512	13.584673	2.755453	88.307007	12.057303	88.307007	12.057303
FAT54077_05dfcd85_9.fast5	773b490a-d051-4397-8c30-13d940b1825f	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	80	3	2458.212250	2.930500	2344	TRUE	2458.243500	2319	2.899250	1108	11.582762	2.960720	94.250748	12.396946	94.250748	12.396946
FAT54077_05dfcd85_9.fast5	a1f984cf-65b0-4eda-af49-52e8fb4c60d7	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	47	3	2457.744750	2.894750	2315	TRUE	2457.781000	2286	2.858500	936	11.597343	2.841712	94.760216	11.717661	94.760216	11.717661
FAT54077_05dfcd85_9.fast5	5d277684-d5ef-4923-8d5b-071bd46ef703	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	18	2	2347.523500	1.379000	1103	TRUE	2347.574750	1062	1.327750	505	10.599971	2.911525	107.157158	11.208198	107.157158	11.208198
FAT54077_05dfcd85_9.fast5	f57b5f57-f09d-45e0-8e83-31bf2af52a48	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	79	4	2508.912750	1.297750	1038	TRUE	2508.951500	1007	1.259000	459	11.428560	2.860363	92.892181	11.038376	92.892181	11.038376
FAT54077_05dfcd85_9.fast5	110d0f44-3896-4d42-b6ea-00c98f4af774	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	401	4	2360.475250	1.364500	1091	TRUE	2360.567750	1017	1.272000	464	10.490151	2.868917	93.911110	12.736588	93.911110	12.736588
FAT54077_05dfcd85_9.fast5	53dbda81-002b-4202-a2a1-853c8a594fd4	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	490	1	2358.058250	0.807250	645	TRUE	2358.112000	602	0.753500	283	9.921410	2.903398	95.948959	11.038376	95.948959	11.038376
FAT54077_05dfcd85_9.fast5	62a44b02-17a8-4313-83f1-c2d0688159dd	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	465	3	2434.545750	2.663750	2131	TRUE	2434.588250	2097	2.621250	1120	8.220788	2.957997	102.402168	12.057303	102.402168	12.057303
FAT54077_05dfcd85_9.fast5	855cf772-ad10-45c7-8eed-64a4a00de749	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	57	3	2415.665750	1.639000	1311	FALSE	2415.813250	1193	1.491500	425	6.075471	2.462306	93.062004	9.340164	93.062004	9.340164
FAT54077_05dfcd85_9.fast5	5e453eb7-3754-4196-aa6a-b9785a0d19ac	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	114	4	2343.062000	6.910500	5528	TRUE	2343.062000	5528	6.910500	2290	11.697473	2.856563	89.325935	11.378018	89.325935	11.378018
FAT54077_05dfcd85_9.fast5	22cc3bf1-55c1-4357-8643-bd4e21ba8d0c	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	489	4	2468.933500	2.425000	1940	FALSE	2468.933500	1940	2.425000	837	6.132588	2.556470	63.343296	10.528913	63.343296	10.528913
FAT54077_05dfcd85_9.fast5	c29cabd0-1419-4aac-9eb6-009fadafd5f7	05dfcd8585e57fd2887992c9d9e8388d3c93f4df	0	318	1	2342.189750	2.382500	1906	TRUE	2342.206000	1893	2.366250	759	8.529305	2.636751	98.835922	11.038376	98.835922	11.038376
